Refdist,Lon,Lat,Water_depth,Total,Upper_water,Permanent_pycnocline,Labrador_sea_water_level,Overflow_water
667.899437778131,-15.9681630667137,58.4732004526195,-1151.17961387451,-1.09658799837057,2.15230913967436,-0.998115694382258,-1.94648929924625,-0.840640015922894
662.899437778131,-16.0370502554201,58.4995500976993,-1159.66312662471,-1.19847861753136,2.09697417006751,-1.04118748166563,-1.94648929924625,-0.840640015922894
657.899437778131,-16.1059374441264,58.5258997427791,-1169.71245839005,-1.27951483996532,2.06022270814388,-1.08274215208015,-1.94648929924625,-0.840640015922894
652.899437778131,-16.1780052692332,58.5501943080769,-1182.03735289526,-1.33969666567247,2.04243937297079,-1.1249276516692,-1.94648929924625,-0.840640015922894
647.899437778131,-16.2512462919885,58.5737308443316,-1195.61655411219,-1.37196524391281,2.03671803831232,-1.15047056883461,-1.94775285132694,-0.840640015922894
642.899437778131,-16.3244873147437,58.5972673805863,-1201.91301759951,-1.37012535012086,2.04105386389281,-1.15416690671552,-1.94715450130493,-0.840640015922894
637.899437778131,-16.3966529162878,58.6217549042135,-1201.50614103615,-1.33417698429661,2.05544684971227,-1.13527151559564,-1.94543939889653,-0.840640015922894
632.899437778131,-16.466428443628,58.6483559535588,-1195.95714632412,-1.25964752053014,2.09023221343286,-1.09736166963444,-1.94543939889653,-0.840640015922894
627.899437778131,-16.5362039709681,58.674957002904,-1174.40718794166,-1.12453071214272,2.16862852005227,-1.0443304245066,-1.94543939889653,-0.840640015922894
622.899437778131,-16.6059794983083,58.7015580522493,-1157.00217867805,-0.928826559134369,2.29063576957051,-0.976177780212124,-1.94543939889653,-0.840640015922894
617.899437778131,-16.6728274248072,58.7300554875896,-1144.72671327228,-0.672535061505074,2.45585064978387,-0.890543044185192,-1.94543939889653,-0.840640015922894
612.899437778131,-16.7385381866855,58.7592895339563,-1134.57295820798,-0.434287566939868,2.6078638709972,-0.809681755469962,-1.94543939889653,-0.840640015922894
607.899437778131,-16.8042489485638,58.788523580323,-1127.12214241841,-0.244626759194225,2.72280513142815,-0.739739606980179,-1.94543939889653,-0.840640015922894
602.899437778131,-16.8699597104421,58.8177576266897,-1120.53932433985,-0.103552638268146,2.80284874122571,-0.682890908864839,-1.94543939889653,-0.840640015922894
597.899437778131,-16.9356793586002,58.8470464577595,-1113.71839808633,-0.0110652041616297,2.84707204995647,-0.638213010690523,-1.94543939889653,-0.840640015922894
592.899437778131,-17.0013997449993,58.8763398401498,-1098.98589325558,0.0744903907380736,2.91500891287761,-0.624836258230522,-1.94543939889653,-0.840640015922894
587.899437778131,-17.0671201313983,58.9056332225401,-1028.19042351935,0.195392183068959,3.00967459793009,-0.603390963848581,-1.94543939889653,-0.840640015922894
582.899437778131,-17.1369180756015,58.9324337776473,-942.037819942472,0.351640172831027,3.13344440972973,-0.575305038589996,-1.94543939889653,-0.840640015922894
577.899437778131,-17.2091206903017,58.9577642301808,-849.389837296255,0.487093376326128,3.24004056206143,-0.550350344298078,-1.94543939889653,-0.840640015922894
