Refdist,Lon,Lat,Water_depth,Total,Upper_water,Permanent_pycnocline,Labrador_sea_water_level,Overflow_water
1167.89943777813,-8.36659444837915,56.8487600108962,-129.859741171384,-0.00459406281210811,NaN,NaN,NaN,NaN
1162.89943777813,-8.44208284072306,56.8664241355593,-127.460580085503,-0.00578694542398687,-0.00249890469354675,NaN,NaN,NaN
1157.89943777813,-8.51690698215271,56.8852133088517,-124.111066869115,-0.00295451206497941,-0.00122760365058082,NaN,NaN,NaN
1152.89943777813,-8.59173112358236,56.904002482144,-122.617093092909,-0.000118383076585501,4.48307759581403e-05,NaN,NaN,NaN
1147.89943777813,-8.66688429904791,56.9224399259772,-121,0.00265251779795722,0.00121437543705371,NaN,NaN,NaN
1142.89943777813,-8.74269105587698,56.9401787070752,-120,0.00528961888326276,0.00217811815985511,NaN,NaN,NaN
1137.89943777813,-8.81849781270604,56.9579174881732,-122.269726982986,0.00792953493872748,0.00314253356680749,NaN,NaN,NaN
1132.89943777813,-8.89431497290455,56.9756486112683,-135.273026659945,0.0108583860749389,0.00422850114389461,NaN,NaN,NaN
1127.89943777813,-8.97040292999917,56.9931803986173,-173.783570522701,0.0212392613837579,0.00636680346253023,NaN,NaN,NaN
1122.89943777813,-9.04649088709379,57.0107121859663,-228.345535167112,0.0316259989722414,0.00952770745803296,NaN,NaN,NaN
1117.89943777813,-9.12253139411061,57.0283197304678,-316.129745448914,0.0485710896405689,NaN,NaN,NaN,NaN
1112.89943777813,-9.19836291115698,57.0462609411255,-425.495887962062,0.0494458740664067,0.00847918924968734,NaN,NaN,NaN
1107.89943777813,-9.27413544876553,57.0642838621914,-754.174954613597,0.136927595406855,0.096242551948172,NaN,NaN,NaN
1102.89943777813,-9.34934530414288,57.0830863260357,-933.603529605289,0.108781968173061,0.076371209957207,NaN,NaN,NaN
1097.89943777813,-9.42657860076367,57.0991668278258,-1265.18062696593,0.149967534378704,0.121820373548984,NaN,NaN,NaN
1092.89943777813,-9.50443257570478,57.1144123842764,-1639.60803990747,0.130673138003826,0.105557286017558,NaN,NaN,NaN
1087.89943777813,-9.58211174227366,57.1299610769706,-1813.58438652219,0.106828260535849,0.0956831582073109,-0.00602305134803839,-0.00448010769709542,NaN
1082.89943777813,-9.65939356504216,57.1461988059251,-1904.21694812979,0.08493565105769,0.0817841595482283,-0.00935143718210085,-0.00409554307730416,NaN
1077.89943777813,-9.73667538781066,57.1624365348796,-1956.40110784953,0.0630504079524235,0.0661086369737175,-0.0129317597377352,-0.00371095323336805,NaN
1072.89943777813,-9.81395721057917,57.1786742638342,-1993.02320936738,0.0411725312200494,0.0503199459195549,-0.0163992161058802,-0.00332633816528711,NaN
1067.89943777813,-9.89117939143122,57.1950533070493,-2034.62595188889,0.0285759253350919,0.0321713071044999,-0.0186833098230291,0.00765656795587076,NaN
1062.89943777813,-9.96817737735319,57.2119635528594,-2079.62443374358,0.000874069729013183,0.00514438646710223,-0.0167786253964094,0.00879300069433189,NaN
1057.89943777813,-10.0451753632752,57.2288737986695,-2119.64794395463,-0.0268302146256378,-0.0218804105729377,-0.0145247085371477,0.00958118898144589,NaN
1052.89943777813,-10.1221733491971,57.2457840444796,-2182.96694658848,-0.054536927728861,-0.0489030840156199,-0.0122706687750439,0.0103694037501713,NaN
