Refdist,Lon,Lat,Water_depth,Total,Upper_water,Permanent_pycnocline,Labrador_sea_water_level,Overflow_water
872.899437778131,-13.0497314049721,57.5522355903955,-271.160595017249,0.0196502893508006,0.0114097529625285,NaN,NaN,NaN
867.899437778131,-13.1331845089609,57.556712688249,-246.058675934195,0.0168685002006934,0.00955979091783772,NaN,NaN,NaN
862.899437778131,-13.2166683025637,57.5611154091384,-218.333211895203,0.00987716188621163,0.00289824778495673,NaN,NaN,NaN
857.899437778131,-13.3001724888318,57.5654687079486,-187.866154154864,0.00999899497828186,0.00294983728567507,NaN,NaN,NaN
852.899437778131,-13.3836766750999,57.5698220067588,-157.876349300925,0.0101208280703521,0.00300142678639341,NaN,NaN,NaN
847.899437778131,-13.467180861368,57.5741753055689,-126.814737464177,0.0102426611624223,0.00305301628711175,NaN,NaN,NaN
842.899437778131,-13.5461499680333,57.5861375604997,-94.9775799411108,0.010008159993398,0.00296288764185417,NaN,NaN,NaN
837.899437778131,-13.6240591500115,57.5998781569685,-51.2651377144325,0.00969037749012827,0.0028396370726833,NaN,NaN,NaN
832.899437778131,-13.7019683319896,57.6136187534373,-31.0216062420062,0.0093725949868585,0.00271638650351242,NaN,NaN,NaN
827.899437778131,-13.7785456468526,57.6292559984017,-75.465474021984,0.00905635407520489,0.00260154362124446,NaN,NaN,NaN
822.899437778131,-13.8486981800472,57.6540424688011,-109.567981297198,0.00874754963333347,0.00342139318856369,NaN,NaN,NaN
817.899437778131,-13.9188507132418,57.6788289392005,-138.667221251926,0.00843874519146205,0.00330849834415429,NaN,NaN,NaN
812.899437778131,-13.9890032464363,57.7036154095999,-163.588251547563,0.00812994074959063,0.0031956034997449,NaN,NaN,NaN
807.899437778131,-14.0591557796309,57.7284018799992,-185.331050914878,0.0078211363077192,0.0030827086553355,NaN,NaN,NaN
802.899437778131,-14.1265687571036,57.7553674352274,-205.070584698448,0.00971007411030678,0.00522351740342985,NaN,NaN,NaN
797.899437778131,-14.1931824807916,57.7829687292299,-223.707323964202,0.00930102006351896,0.00508266078854555,NaN,NaN,NaN
792.899437778131,-14.2597962044795,57.8105700232324,-241.031857409407,0.00889196601673115,0.00494180417366125,NaN,NaN,NaN
787.899437778131,-14.3264099281675,57.8381713172349,-270.713274619346,0.00848291196994333,0.00480094755877696,NaN,NaN,NaN
782.899437778131,-14.3930236518555,57.8657726112373,-310.305592862688,0.00807385792315551,0.00466009094389266,NaN,NaN,NaN
777.899437778131,-14.4609474479434,57.8924651526657,-341.68026359902,0.0105892229452261,0.00780974936551646,NaN,NaN,NaN
772.899437778131,-14.5295842154482,57.9186631301218,-375.395425255641,0.0102778976967899,0.00760857583499358,NaN,NaN,NaN
767.899437778131,-14.5982209829529,57.9448611075778,-411.711775235574,0.00996657244835376,0.00740740230447071,NaN,NaN,NaN
762.899437778131,-14.6668577504576,57.9710590850338,-457.191288011653,0.00965524719991758,0.00720622877394783,NaN,NaN,NaN
757.899437778131,-14.7354945179624,57.9972570624899,-497.279599898481,0.0093439219514814,0.00700505524342495,NaN,NaN,NaN
752.899437778131,-14.8036289163625,58.023851566545,-519.377643898893,0.0191953229035294,0.0168430839026897,NaN,NaN,NaN
747.899437778131,-14.8712089988196,58.0508835995279,-536.976797048206,0.0205246439597764,0.017516176613656,NaN,NaN,NaN
742.899437778131,-14.9387890812768,58.0779156325107,-553.332056741689,0.0218539650160233,0.0186674119007058,NaN,NaN,NaN
737.899437778131,-15.0063691637339,58.1049476654936,-570.50469030342,0.0231832860722702,0.0198186471877556,NaN,NaN,NaN
732.899437778131,-15.0739492461911,58.1319796984764,-589.103518734842,0.0245126071285172,0.0209698824748054,NaN,NaN,NaN
727.899437778131,-15.1415293286482,58.1590117314593,-650.144516575295,0.0258419281847641,0.0221211177618552,NaN,NaN,NaN
722.899437778131,-15.2099955720541,58.1853729462134,-739.973639209966,0.0299250791178178,0.0269480231036665,NaN,NaN,NaN
717.899437778131,-15.2785321693375,58.2116809035276,-834.534586660969,0.0283783057731343,0.0255464681386904,NaN,NaN,NaN
712.899437778131,-15.3470687666209,58.2379888608417,-916.541921005291,0.0268315324284509,0.0241449131737142,NaN,NaN,NaN
707.899437778131,-15.4156053639043,58.2642968181559,-975.579414707202,0.0252847590837675,0.022743358208738,NaN,NaN,NaN
702.899437778131,-15.4841419611876,58.2906047754701,-1024.2303263399,0.0237379857390841,0.0218077825715249,NaN,NaN,NaN
697.899437778131,-15.553255121492,58.3166480965113,-1067.55923103289,0.0296152863490478,0.0276250508245995,NaN,NaN,NaN
692.899437778131,-15.6225347939679,58.3426149902429,-1100.44017235708,0.0316253226090924,0.0295251714048986,NaN,NaN,NaN
687.899437778131,-15.6918144664439,58.3685818839745,-1115.69808850576,0.033635358869137,0.0314252919851977,NaN,NaN,NaN
682.899437778131,-15.7610941389198,58.3945487777061,-1126.00414710208,0.0356453951291816,0.0333254125654968,NaN,NaN,NaN
677.899437778131,-15.8303738113958,58.4205156714377,-1134.875757611,0.0376554313892261,0.0358330369090736,NaN,NaN,NaN
672.899437778131,-15.8992758780074,58.4468508075397,-1142.94836755422,0.0596895551939872,0.0441184643806413,0.0131212345937079,0.00064667298829307,NaN
667.899437778131,-15.9681630667137,58.4732004526195,-1151.17961387451,0.0640194255262166,0.0460860999776585,0.0157207229377011,NaN,NaN
662.899437778131,-16.0370502554201,58.4995500976993,-1159.66312662471,0.0683492958584459,0.0481777125842861,0.0178719860000803,NaN,NaN
657.899437778131,-16.1059374441264,58.5258997427791,-1169.71245839005,0.0726791661906752,0.0503966946813382,0.0205486330090169,NaN,NaN
652.899437778131,-16.1780052692332,58.5501943080769,-1182.03735289526,0.0799100367896884,0.056125811032118,0.0202348885635884,0.00152141097531222,NaN
647.899437778131,-16.2512462919885,58.5737308443316,-1195.61655411219,0.0861838156750543,0.0624401074540974,0.019727832018511,0.00157686009001277,NaN
642.899437778131,-16.3244873147437,58.5972673805863,-1201.91301759951,0.0924575945604203,0.0687544038760769,0.0197807965171471,0.00107228816099968,NaN
637.899437778131,-16.3966529162878,58.6217549042135,-1201.50614103615,0.0909155350862079,0.0686536548160357,0.0183451467727819,NaN,NaN
632.899437778131,-16.466428443628,58.6483559535588,-1195.95714632412,0.0773864086388862,0.0578292951718685,0.0166503833998455,NaN,NaN
627.899437778131,-16.5362039709681,58.674957002904,-1174.40718794166,0.0638572821915645,0.0470049355277014,0.0149556200269091,NaN,NaN
622.899437778131,-16.6059794983083,58.7015580522493,-1157.00217867805,0.0503281557442429,0.0359670022408794,0.0137279309810597,NaN,NaN
617.899437778131,-16.6728274248072,58.7300554875896,-1144.72671327228,0.0429539805777753,0.0306326166553659,0.0117851562954886,NaN,NaN
612.899437778131,-16.7385381866855,58.7592895339563,-1134.57295820798,0.0379705660434985,0.02718713725317,0.0100885254823696,NaN,NaN
607.899437778131,-16.8042489485638,58.788523580323,-1127.12214241841,0.0329871515092217,0.0241376635296166,0.00799588899060813,NaN,NaN
602.899437778131,-16.8699597104421,58.8177576266897,-1120.53932433985,0.0280037369749449,0.0209169627370931,0.00607447956781667,NaN,NaN
597.899437778131,-16.9356793586002,58.8470464577595,-1113.71839808633,0.0280157468199942,0.0240093835740044,0.00243824626593933,NaN,NaN
592.899437778131,-17.0013997449993,58.8763398401498,-1098.98589325558,0.0334817987096569,0.0271020177219417,0.0041168559666276,NaN,NaN
587.899437778131,-17.0671201313983,58.9056332225401,-1028.19042351935,0.0389478505993197,0.0308482609382352,0.00551658664731778,NaN,NaN
582.899437778131,-17.1369180756015,58.9324337776473,-942.037819942472,0.041595220371493,0.0331524364810844,0.00570000964815866,NaN,NaN
577.899437778131,-17.2091206903017,58.9577642301808,-849.389837296255,0.0425803202129617,0.0346061770931076,0.00516613584204374,NaN,NaN
572.899437778131,-17.2813233050019,58.9830946827143,-786.316275329007,0.0435654200544304,0.0360599177051308,0.00463226203592882,NaN,NaN
567.899437778131,-17.3535259197021,59.0084251352478,-782.494484171571,0.044550519895899,0.0375136583171541,0.0040983882298139,NaN,NaN
562.899437778131,-17.4257252137559,59.0337590049128,-783.025571202532,0.0455980003027788,0.0390123865588111,0.00357668818113056,NaN,NaN
557.899437778131,-17.4975987302616,59.0594281179506,-785.855921617235,0.0527654299214048,0.0444391643396334,0.00473485162528823,NaN,NaN
552.899437778131,-17.5694722467673,59.0850972309883,-837.400483163527,0.0599328595400309,0.0494737026970429,0.0054674120508005,NaN,NaN
547.899437778131,-17.6413457632731,59.1107663440261,-958.069527496205,0.0671002891586568,0.0552152334443956,0.00619997247631278,NaN,NaN
542.899437778131,-17.7132192797788,59.1364354570639,-1155.82405102153,0.0742677187772829,0.0602940968344271,0.00759520025914629,NaN,NaN
537.899437778131,-17.7848989493607,59.1622776909221,-1318.83211575814,0.0894294529429252,0.0649688659959304,0.0158433608521571,NaN,NaN
532.899437778131,-17.8553920297926,59.1891796438784,-1455.87830496838,0.0854814730628265,0.0628312997401675,0.0143984373527034,NaN,NaN
527.899437778131,-17.9258851102244,59.2160815968348,-1555.29510910816,0.0815334931827278,0.0613180309350307,0.0134098505286207,NaN,NaN
522.899437778131,-17.9963781906563,59.2429835497911,-1627.73666907804,0.0775855133026291,0.0594471360297453,0.0116729371396505,NaN,NaN
517.899437778131,-18.0669428192474,59.2698493705046,-1698.68132989658,0.0903136288823522,0.0587760441024797,0.0157987490795359,0.0105456280194532,NaN
512.899437778131,-18.1380044371636,59.2964642086755,-1744.15929188826,0.104478359346269,0.0656802075639765,0.0188475514994534,0.0137018646852128,NaN
507.899437778131,-18.2090660550799,59.3230790468464,-1822.23511359738,0.118643089810186,0.0717464065081824,0.0223157231069881,0.0172766966806461,NaN
502.899437778131,-18.2801276729961,59.3496938850173,-2022.62407447222,0.132807820274102,0.0782551293539985,0.0257026393746967,0.0204902601142954,NaN
497.899437778131,-18.3512068843457,59.3764016961216,-2271.09074160028,0.15807481385134,0.078271808784681,0.0275521107382476,0.0436519046730522,NaN
492.899437778131,-18.4223162400125,59.4032688056156,-2480.74883675131,0.143520548282426,0.0674780212013513,0.0259664175010804,0.0426366084012721,NaN
487.899437778131,-18.4934255956794,59.4301359151096,-2640.43127809424,0.128966282713513,0.057488134575536,0.0240804999163938,0.0411176355194972,NaN
482.899437778131,-18.5645349513462,59.4570030246037,-2706.68580019075,0.1144120171446,0.0469251197414489,0.022767710539979,0.0395986626377223,NaN
477.899437778131,-18.635644307013,59.4838701340977,-2712.10647488778,0.099857751575687,0.0370163599375271,0.0203620104177152,0.038518345471631,NaN
472.899437778131,-18.7067536626799,59.5107372435917,-2712.49990064893,0.0853034860067739,0.0266960288642906,0.01882224917642,0.0369836606938857,NaN
467.899437778131,-18.7778874255709,59.5376116870346,-2711.48652868574,0.10398819655568,0.0185950895394177,0.0172331940934841,0.0627388525626248,0.00354936338212288
462.899437778131,-18.8491565510115,59.5645268045833,-2708.25666529609,0.10951767179003,0.0222765710412575,0.0185614622479243,0.0629816411155664,0.00348257654711834
457.899437778131,-18.9204256764522,59.591441922132,-2703.40363288131,0.115047147024379,0.025450621244592,0.0198897304023645,0.0632244296685081,0.00341578971211379
452.899437778131,-18.9916948018928,59.6183570396807,-2697.74606064558,0.120576622258729,0.0290597201694155,0.0212179985568047,0.0640167985185584,0.00279942258000058
447.899437778131,-19.0629639273335,59.6452721572294,-2692.85129934671,0.126106097493079,0.0326688190942391,0.0220753713858752,0.0647216469716704,0.00274147117019529
442.899437778131,-19.1342330527742,59.6721872747781,-2689.37378097984,0.131635572727429,0.0362779180190627,0.0233876196992663,0.064971619940462,0.00268351976039
437.899437778131,-19.2055021782148,59.6991023923268,-2687.47400627276,0.137165047961779,0.0398870169438863,0.0246998680126573,0.0652215929092535,0.00262556835058472
432.899437778131,-19.2767713036555,59.7260175098754,-2687.48424545843,0.142694523196129,0.0434961158687099,0.0260121163260484,0.065471565878045,0.00256761694077943
427.899437778131,-19.3482315710955,59.7529837068797,-2688.53581946915,0.152852611976336,0.04429626634023,0.0254163865357024,0.0650332990749165,0.0128294347840723
422.899437778131,-19.4198452179143,59.7799908919201,-2691.42952299243,0.147000054549978,0.042842413136031,0.0242395538995718,0.0621741068033802,0.0125661268191254
417.899437778131,-19.4914588647331,59.8069980769605,-2695.135174525,0.14114749712362,0.041388559931832,0.0230627212634412,0.0593149145318439,0.0123028188541784
412.899437778131,-19.563072511552,59.8340052620009,-2700.48785209749,0.135294939697263,0.039934706727633,0.0218858886273106,0.0564557222603076,0.0120395108892315
407.899437778131,-19.6346861583708,59.8610124470413,-2705.44786168076,0.129442382270905,0.0379459932368235,0.0212439162777907,0.0535965299887713,0.0117762029242846
402.899437778131,-19.7062998051897,59.8880196320817,-2710.0968728998,0.123589824844548,0.0365218746372554,0.0200373490370291,0.050737337717235,0.0115128949593376
397.899437778131,-19.7655157986642,59.9181849344218,-2712.6861658374,0.122087602733399,0.0370775910565924,0.0193794452550291,0.0503702954977109,0.0103378157112886
392.899437778131,-19.8053225171351,59.9532944601131,-2711.92411543729,0.130399382254282,0.0416475513838338,0.0205765011617031,0.0525072031398851,0.0111402600726541
387.899437778131,-19.8451292356059,59.9884039858044,-2710.4034982568,0.138711161775164,0.0448087655995091,0.0219158413393933,0.0554643327769072,0.0115605951460224
382.899437778131,-19.8849359540768,60.0235135114957,-2706.86366968938,0.147022941296047,0.0478884390730041,0.0237540662669942,0.0575632031416507,0.0124218454839391
377.899437778131,-19.9247426725476,60.058623037187,-2702.93229818523,0.155334720816929,0.0515545522858547,0.0245251603577451,0.0601033225750149,0.0133225378507292
372.899437778131,-19.9645493910185,60.0937325628783,-2699.32899973792,0.163646500337812,0.0545110537545771,0.02646563872691,0.0626246890334491,0.0137822106581638
367.899437778131,-20,60.1299240242303,-2693.81848658322,0.166144790791683,0.0588627275759408,0.026985845632422,0.0650116213294918,0.0100204829717619
362.899437778131,-20,60.1749204245183,-2679.02905960414,0.164678443117798,0.056070384749514,0.02690459680841,0.0655574871589697,0.0112309450153295
357.899437778131,-20,60.2199168248063,-2665.02509027007,0.163212095443912,0.054030132736658,0.0260712571708273,0.0654759231773894,0.0130688368699552
352.899437778131,-20,60.2649132250942,-2651.52596420336,0.161745747770027,0.0512841655496009,0.0259436327074456,0.0658677415491674,0.0144333463712226
347.899437778131,-20,60.3099096253822,-2639.62147050932,0.160279400096141,0.0492627253349097,0.0246028193388392,0.0666893111173833,0.015856766608911
342.899437778131,-20,60.3549060256702,-2627.52771206994,0.158813052422256,0.0472412851202184,0.0237590541572908,0.06695641938441,0.0173375999607307
337.899437778131,-20,60.3999024259582,-2614.02973042987,0.144783764072192,0.0458073124171725,0.0234023157838269,0.0639700517038491,0.00914382030785826
332.899437778131,-20,60.4448988262461,-2600.53060436316,0.137988013940386,0.0443996144958253,0.0222247408315893,0.0590559157803441,0.00981670593950431
327.899437778131,-20,60.4898952265341,-2566.88184357077,0.131192263808579,0.0429919165744782,0.0210471658793518,0.0548585824062818,0.0097727890217077
322.899437778131,-20,60.5348916268221,-2532.87764535139,0.124396513676773,0.0409962785400244,0.0204575310402209,0.0502422434891091,0.0101478776470215
317.899437778131,-20,60.5798880271101,-2507.44651662824,0.117600763544967,0.0404985448673105,0.019253042190563,0.0457983497953093,0.0103505210489625
312.899437778131,-20,60.6248844273981,-2487.1386575019,0.11080501341316,0.0391169421332485,0.0177205159219016,0.0422650722506479,0.00997058572076841
307.899437778131,-20,60.669880827686,-2439.68668429501,0.111383472055856,0.0376511899161565,0.0188549725929439,0.0427238613253595,0.0104493447961801
302.899437778131,-20,60.714877227974,-2414.64439086745,0.111980920020705,0.0367287354634898,0.0194518693502896,0.0427642145096171,0.0113599441575753
297.899437778131,-20,60.759873628262,-2406.2227197937,0.112578367985553,0.0352742736650156,0.0202044978506048,0.0435858344214076,0.0118655523942758
292.899437778131,-20,60.80487002855,-2388.78522856347,0.113175815950402,0.0338260973153693,0.021310755350586,0.0440379306442501,0.0123807698714304
287.899437778131,-20,60.8498664288379,-2364.05545986518,0.113773263915251,0.0329159856332437,0.0214697146524709,0.0444634000414441,0.013331847704809
