Refdist,Depth,PTMP,PSAL,Sigma0,Vrel,Vladcp,Vabs
1137.89943777813,15,1.64274413240712,0.146414358873985,0.356523386197219,0.0250152716504014,0.145809770493543,0.163478452408267
1137.89943777813,25,1.62049174773432,0.136930028170498,0.360475178875275,0.0254903828579905,0.145612065154442,0.164046443956622
1137.89943777813,35,1.53909093544426,0.0936589251141322,0.315255168307643,0.0250766554719806,0.144260630250999,0.164129501765549
1137.89943777813,45,1.35782850453405,0.0693307046716675,0.264520897682964,0.0228405551183605,0.151206628204074,0.163705760800863
1137.89943777813,55,1.12857167604779,0.0591400956799269,0.21178114719486,0.0183824070596233,0.159457396996417,0.162566421286524
1137.89943777813,65,0.919701440256733,0.0542873916312011,0.164148827212569,0.0126670541204449,0.17281330127672,0.161189537761743
1137.89943777813,75,0.67073653804706,0.051683463568553,0.111289869274011,0.00746566334111661,0.183276314665291,0.159854547009409
1137.89943777813,85,0.553626692824744,0.0509551164208132,0.0897521421292312,0.00392597228557092,0.181361625442984,0.158966888943928
1137.89943777813,95,0.471323991328503,0.0493266758731502,0.073222307171588,0.00222087296526581,0.179031436952492,0.158785242412335
1137.89943777813,105,0.465154848446027,0.0501821772120414,0.0713831298415902,0.00123919037749188,0.175455984713089,0.159046714258306
1137.89943777813,115,0.520191196080118,0.0471020601583107,0.0809202659004445,0,0.105671794667004,0.176800591127208
1132.89943777813,15,1.54782675575623,0.122177029615008,0.3361109375066,0.0238528404614559,0.138506500957481,0.165928196247572
1132.89943777813,25,1.54314226152756,0.127852369742283,0.352278159201149,0.0245344237120886,0.13941588631238,0.161122983791899
1132.89943777813,35,1.4771374407855,0.0889190824423114,0.31171140134993,0.0244884276691751,0.13923053913662,0.161611923130926
1132.89943777813,45,1.31812286753332,0.0688079297528965,0.263888216190007,0.0223583574248595,0.14605358284609,0.161725169974141
1132.89943777813,55,1.12012383505355,0.0557419508484126,0.213568079210872,0.0179133511873147,0.158055246681707,0.160742520721589
1132.89943777813,65,0.908021465461372,0.0477217268789571,0.164584817292746,0.0122545409923351,0.169373979998714,0.158808605375093
1132.89943777813,75,0.659334540084576,0.043484510055348,0.110697856095479,0.00696291902869567,0.179788406777119,0.156262961984004
1132.89943777813,85,0.548552551890859,0.0447096999335819,0.0896731125652586,0.00339037997453014,0.171511603708583,0.154183242826218
1132.89943777813,95,0.460538304698371,0.0439081748017423,0.0721504008766433,0.00186828716023178,0.166358320896651,0.15336827390997
1132.89943777813,105,0.443298332581602,0.0461058481101664,0.0688357526354984,0.00115371706398177,0.161895884057723,0.153318477885753
1132.89943777813,115,0.468318458301897,0.0441601432741151,0.0765507199876998,2.73293091396559e-05,0.148189682208926,0.162360566772623
1127.89943777813,15,1.5121717032579,0.113018718285383,0.331176747536988,0.0252395383003121,0.128834651759496,0.137179671863607
1127.89943777813,25,1.4982415076309,0.112186857418382,0.337902970828454,0.024913334136436,0.127065540483361,0.134972040629025
1127.89943777813,35,1.45854304953605,0.0822049389898748,0.30898589187773,0.0248457072878663,0.126061996031639,0.135240400487412
1127.89943777813,45,1.26777590865391,0.0635331254251236,0.255159744256176,0.0227054525344889,0.128427918221439,0.135372113338517
1127.89943777813,55,1.05591295267286,0.0508392534531153,0.202291673145251,0.0186727440351724,0.138492013992638,0.134946452290581
1127.89943777813,65,0.850291816685986,0.0442124130118946,0.154827887208203,0.0142082235779806,0.141839120501579,0.133880596611676
1127.89943777813,75,0.64236127222867,0.040840259414035,0.109142101924857,0.00995068013901716,0.148099848526227,0.132035186871626
1127.89943777813,85,0.556145083772587,0.0415952375359808,0.0925528407426039,0.0064536085091659,0.138940335381968,0.130041625637441
1127.89943777813,95,0.482664232115968,0.0410132712215078,0.0776041646875821,0.00411098561825359,0.132985241472654,0.128644724664216
1127.89943777813,105,0.45487194310835,0.0429744232429132,0.0717663069340474,0.00242031827417046,0.128641020623747,0.12775713468314
1127.89943777813,115,0.452481353473048,0.0422950258437117,0.0725502167883327,0.00076603315168082,0.119373030366671,0.132900386326046
1122.89943777813,15,1.47651665075957,0.103860406955759,0.326242557567376,0.0266262361391683,0.119162802561512,0.108431147479641
1122.89943777813,25,1.45334075373424,0.0965213450944805,0.32352778245576,0.0252922445607834,0.114715194654342,0.108821097466151
1122.89943777813,35,1.43994865828661,0.0754907955374382,0.30626038240553,0.0252029869065575,0.112893452926659,0.108868877843899
1122.89943777813,45,1.2174289497745,0.0582583210973506,0.246431272322345,0.0230525476441184,0.110802253596789,0.109019056702894
1122.89943777813,55,0.99170207029217,0.0459365560578181,0.19101526707963,0.0194321368830302,0.118928781303569,0.109150383859573
1122.89943777813,65,0.7925621679106,0.0407030991448321,0.145070957123659,0.0161619061636262,0.114304261004445,0.10895258784826
1122.89943777813,75,0.625388004372765,0.038196008772722,0.107586347754236,0.0129384412493386,0.116411290275336,0.107807411759248
1122.89943777813,85,0.563737615654316,0.0384807751383797,0.0954325689199493,0.00951683704380166,0.106369067055353,0.105900008448664
1122.89943777813,95,0.504790159533565,0.0381183676412732,0.0830579284985209,0.00635368407627541,0.0996121620486579,0.103921175418463
1122.89943777813,105,0.466445553635097,0.03984299837566,0.0746968612325963,0.00368691948435916,0.0953861571897718,0.102195791480527
1122.89943777813,115,0.436644248644198,0.0404299084133083,0.0685497135889656,0.00150473699422198,0.0905563785244149,0.103440205879469
1117.89943777813,5,0.897029267594735,0.0464567184051738,0.198937649187198,0.0296650055939276,0.113192799518406,0.0980126452587926
1117.89943777813,15,1.44130395498548,0.0948213884043228,0.320493478381388,0.0296211346262999,0.108412925872822,0.0853774704555968
1117.89943777813,25,1.41160158629489,0.0824226552724726,0.31034277661315,0.0282055666279074,0.101369602845714,0.0873580453593074
1117.89943777813,35,1.41238230342719,0.0691392587180294,0.301170720924943,0.027782541382095,0.097943997891486,0.0869770571513564
1117.89943777813,45,1.16887207643467,0.0534507549743669,0.237465346898367,0.0252211979428328,0.0934092265601998,0.0867651643908652
1117.89943777813,55,0.934028406032021,0.0421250677491085,0.180677597714507,0.0217956096991098,0.0996591715946839,0.0870427234169498
1117.89943777813,65,0.743620538030247,0.0381749711145291,0.136733613919456,0.0194046899782723,0.0910266350457677,0.0873435885913886
1117.89943777813,75,0.610983685879759,0.0362763414545959,0.106018038030313,0.0169579250702474,0.0904318742965651,0.086725070149721
1117.89943777813,85,0.567432926068099,0.0361032356678592,0.0970016442698859,0.0136163369095389,0.0807586861570884,0.0850034325535859
1117.89943777813,95,0.518804416836267,0.0359869399959454,0.0862485255700784,0.00987755378893368,0.0744049655813688,0.0827416997096402
1117.89943777813,105,0.472187741605719,0.0374375596471561,0.0758976670111088,0.00655739532368038,0.0708513760037569,0.0805016383124907
1117.89943777813,115,0.422399952189179,0.0389951323556879,0.0646266689570493,0.00405475694985372,0.0699394383801343,0.0786948323605355
1112.89943777813,5,1.14830646100323,0.0600264055881183,0.26027663701903,0.0446012663647682,0.108771375677876,0.0564719746125466
1112.89943777813,15,1.40803958307172,0.0863077850966809,0.311155286570238,0.0396992207842553,0.0929149656417253,0.0874062808999393
1112.89943777813,25,1.38378736673981,0.0752249064740137,0.302399831972397,0.0422814966197067,0.0836405318612962,0.086542424383552
1112.89943777813,35,1.34529967173167,0.0643847930322354,0.285668346095612,0.040149922945052,0.0751506625293879,0.0848157157756256
1112.89943777813,45,1.12819948783087,0.0507011011492358,0.22745357707953,0.0354127384641622,0.0770408326732708,0.0825657046701333
1112.89943777813,55,0.905147382069924,0.0431197202392458,0.174474517046537,0.031224120989156,0.0816828001862178,0.0811803530233704
1112.89943777813,65,0.733385015596757,0.0399683955156187,0.134648724536407,0.0283252142797742,0.0864996445527287,0.0803528941096813
1112.89943777813,75,0.607894093863063,0.0375480418720725,0.104394428403085,0.0255215468326362,0.0895979065528978,0.0794965320632101
1112.89943777813,85,0.553963244612351,0.0369714127048165,0.0927980568878508,0.0222800087422242,0.085806962226387,0.0783993745153399
1112.89943777813,95,0.497091489344443,0.0372181794002184,0.0794711906161175,0.0190442370676643,0.0851637299177671,0.0771718048128918
1112.89943777813,105,0.452245907873451,0.038229667240184,0.0694799375005785,0.0164920052378145,0.0847234808823392,0.0758402060322463
1112.89943777813,115,0.415171049396389,0.0394557595297546,0.0610447842236539,0.0145825699588374,0.085437454952039,0.0747154387185591
1107.89943777813,5,1.37761980518494,0.0708107305405928,0.31519022662201,0.0582804916831328,0.106649320759115,0.0198650166529191
1107.89943777813,15,1.37793724966212,0.0770635910190643,0.301798546220524,0.0502087070905627,0.0798761742812502,0.088732972639091
1107.89943777813,25,1.36096787603587,0.0680461849675024,0.295361756246959,0.055615680248507,0.069039595324234,0.0863546010152408
1107.89943777813,35,1.28535594160007,0.0598279066104965,0.271551276945547,0.0521362381244152,0.056200966355718,0.0833707177494567
1107.89943777813,45,1.09980785061825,0.0483135640647118,0.220151286779974,0.0457953280172472,0.0630188441098218,0.0792069360618798
1107.89943777813,55,0.891679818246081,0.0442803707027234,0.171731415128026,0.041069386742011,0.0666230964013069,0.0762188901496581
1107.89943777813,65,0.735741207555153,0.0418448797781262,0.135369878802438,0.037753628063056,0.0833291910673006,0.0743151786642189
1107.89943777813,75,0.613219268024367,0.0390710857829718,0.104959577736355,0.034691569442171,0.0894841075157161,0.073170926334256
1107.89943777813,85,0.548743181298279,0.0380428328365962,0.0907207086051953,0.0316402711268234,0.0910863811650895,0.072558891196896
1107.89943777813,95,0.482147142231662,0.0384009518802868,0.0741283565809749,0.0289644624910195,0.0954360513550016,0.0722309871989539
1107.89943777813,105,0.437083621989503,0.0390030962208641,0.0638593981273728,0.0271716103972422,0.0972795627193018,0.0717343507884202
1107.89943777813,115,0.411160493715477,0.0399288530542714,0.0579376874965292,0.0258365690283002,0.099259456318761,0.0712581735058847
1107.89943777813,125,0.400637325845391,0.0408693986965246,0.0550111229963315,0.0244444624224911,0.0929069566741367,0.071109701047308
1107.89943777813,135,0.390557847109532,0.0409347010621553,0.0526626304802705,0.0232700991495467,0.0888282470012168,0.0711411981010033
1107.89943777813,145,0.380765152088045,0.0413424540440301,0.0501463919151256,0.0222403943431278,0.085637233494625,0.0711616184498328
1107.89943777813,155,0.371274411602732,0.0411780830469316,0.0487889171429418,0.0209292955988807,0.0814597268082182,0.0712273557201374
1107.89943777813,165,0.363054423793489,0.0408175058667348,0.0476181552664859,0.0197649886734011,0.0799227920967663,0.0713057787007136
1107.89943777813,175,0.352877589664821,0.040263794695186,0.0463527679092314,0.0187019881892811,0.0806743963162115,0.0713731218483498
1107.89943777813,185,0.340955136004527,0.0398378656837315,0.0449533050883348,0.017524652081169,0.0788802673071993,0.0714460756751662
1107.89943777813,195,0.321391133509228,0.0387669416249218,0.0433239198887632,0.0164257738083322,0.0769627843151489,0.0714982464954921
1107.89943777813,205,0.311174021381706,0.0381759079584862,0.0425310971249786,0.0154352588423044,0.0753448527021126,0.0715083784104419
1107.89943777813,215,0.303103475853936,0.0377735324558718,0.0418227298843461,0.0144682506769247,0.0741037575563724,0.0715231549732958
1107.89943777813,225,0.297871835608752,0.037675684393244,0.0412011779182225,0.0134984457363682,0.074452731153147,0.0715718650185572
1107.89943777813,235,0.293838440898344,0.0376093972685829,0.0407747074852815,0.0126332852164197,0.0714991122612499,0.0716189599131745
1107.89943777813,245,0.288865406709985,0.0375622733202531,0.040272570098639,0.0118419676469946,0.0690486836266703,0.0716239786792203
1107.89943777813,255,0.282795203352672,0.0375844096484546,0.039531101545267,0.0110329691155603,0.0678110548482279,0.0715983407202637
1107.89943777813,265,0.277375343959604,0.037668399245054,0.0389213804814469,0.0101632329955257,0.0599994373408297,0.0715961955098822
1107.89943777813,275,0.253272737459852,0.0386279515717196,0.0358267132165215,0.00944341757158014,0.0600147851154018,0.0696283291230256
1107.89943777813,285,0.261289436955314,0.0381290712169345,0.0356018265797045,0.00864545836907483,0.0514728492509034,0.0724956996491236
1107.89943777813,295,0.263127294567174,0.0395789698836954,0.0361104826057697,0.00774733735665902,0.063041814503877,0.0740605888373081
1107.89943777813,305,0.290564156933901,0.0221365169629135,0.038744393411469,0.00778690412551679,0.0326247508795658,0.0770465562629173
1102.89943777813,5,1.39739117770415,0.0550218311214893,0.308803513182112,0.0599672067433123,0.126463962476369,0.0303272164395322
1102.89943777813,15,1.37800174975204,0.0608493331407817,0.29226484702803,0.0648338853563159,0.0902986209069079,0.0833612329554221
1102.89943777813,25,1.38579965631736,0.0610489897603628,0.296956412182236,0.0618733722400065,0.0842820370109085,0.092156162618141
1102.89943777813,35,1.29351955885386,0.0571559879884463,0.270650456021901,0.0604870611581136,0.0739207867857328,0.0887598586897601
1102.89943777813,45,1.18858031983464,0.0493807336217836,0.23869827612111,0.0580005849172497,0.0713822941243127,0.0838686228596396
1102.89943777813,55,1.02526147125861,0.0470246936029655,0.201997589570215,0.0548906200465641,0.0793893113892559,0.0798523659886146
1102.89943777813,65,0.858226281889448,0.0445137810230952,0.162861564623661,0.0520274659020186,0.0931005237083791,0.0773691804376232
1102.89943777813,75,0.698823935903315,0.0429920250096024,0.126406170178299,0.0496468452564954,0.0962409425431034,0.0754595769010329
1102.89943777813,85,0.622227047929299,0.0410532554800085,0.108928344457583,0.0476462246278726,0.0985709751662549,0.0740031488474362
