CruiseID,Staname,Refdist,LonGV,LatGV,ZLoNM
cd17605,IB12+,368.446595350603,NaN,NaN,NaN
cd17605,IB12A+,340.666595350603,NaN,NaN,NaN
cd17605,IB13+,312.886595350603,NaN,NaN,NaN
cd17605,IB13A+,285.106595350603,NaN,NaN,NaN
cd17605,IB14+,257.326595350603,NaN,NaN,NaN
cd17605,IB15+,229.546595350603,-20.0020833313465,61.3759166002274,780
cd17605,IB16+,201.766595350603,NaN,NaN,770
cd17605,IB16A+,173.986595350603,NaN,NaN,755
cd17605,IB17+,141.10058472554,-19.9172499775887,62.1665832400322,765
cd17605,IB18S+,103.065136990246,-19.7517499923706,62.5009166002274,770
cd17605,IB19S+,69.8212652683242,-19.6080833077431,62.7919999361038,680
cd17605,IB20S+,40.4959705830945,-19.7306666374207,63.0256665945053,360
cd17605,IB21S+,19.4085773503411,NaN,NaN,120
cd17605,IB22S+,6.72102209556408,NaN,NaN,NaN
d31206,1G+,1302.89943777813,-6.20829099416733,56.6749349236488,15
d31206,2G+,1295.32049608051,-6.32467298954725,56.6966799497604,40
d31206,3G+,1289.5190615426,-6.40912348777056,56.7213449478149,65
d31206,4G+,1282.06093016324,-6.5265099927783,56.7322348952293,50.0000000000004
d31206,5G+,1272.9178431668,-6.67467949539423,56.7318798899651,35
d31206,6G+,1260.72706050488,-6.87175349146128,56.7337449193001,85
d31206,7G+,1248.01816957983,-7.0799949914217,56.7352649569511,140
d31206,8G+,1237.86934301379,-7.24732999503613,56.7351349592209,145
d31206,9G+,1227.72051644774,-7.41879799216986,56.7330549359322,94.9999999999989
d31206,10G+,1217.54121292504,-7.58941082656384,56.7349749207497,45
d31206,11G+,1207.20679717937,-7.75344982743263,56.749694943428,45
d31206,12G+,1196.69115049774,-7.91561399400234,56.7731049656868,79.9999999999992
d31206,13G+,1186.15265230501,-8.08127349615097,56.7998199462891,115
d31206,14G+,1175.58696718581,-8.25323848426342,56.8267799019814,115
d31206,T+,1164.60896896915,-8.42272014915943,56.8613399267197,115
d31206,15G+,1149.57371459129,-8.64399614930153,56.9163199663162,115
d31206,S+,1133.08441927928,-8.89166614413261,56.9742049574852,120
d31206,R+,1118.82460680132,-9.10981215536594,57.0247849225998,219.999999999998
d31206,Q+,1108.37380704328,NaN,NaN,315
d31206,Q1+,1101.72574213887,NaN,NaN,770
d31206,P+,1089.42707658295,-9.56064948439598,57.1235849261284,1230
d31206,O+,1068.9500750927,-9.87472298741341,57.191034913063,1255
d31206,N+,1046.77417036539,-10.2136999815702,57.2683649659157,1265
d31206,M+,1026.80500794072,-10.5231699794531,57.3358499407768,1015
d31206,L+,1011.24644495635,-10.7680599838495,57.3854199051857,670
d31206,K+,997.949349218572,-10.9788399785757,57.4268999099731,565
d31206,J+,983.859226148175,-11.2071799784899,57.4583049416542,655
d31206,I+,970.288862878406,-11.4259799867868,57.4778999686241,970
d31206,H+,954.295750175461,-11.6862049847841,57.4891099333763,1185
d31206,G+,932.842121461985,-12.049279987812,57.5001199245453,1175
d31206,F+,909.356986908352,-12.4379799962044,57.5214449167252,1125
d31206,E+,890.849674734066,-12.7464949935675,57.5353049039841,680
d31206,D+,879.863313261289,-12.9315299838781,57.5442849397659,219.999999999999
d31206,C+,865.903377149661,-13.1619949787855,57.5589599609375,130
d31206,B+,846.952231455968,NaN,NaN,105
d31206,A+,828.757970343109,NaN,NaN,115
d31206,IB1+,806.770168481099,NaN,NaN,125
d31206,IB1A+,781.137312284704,NaN,NaN,280.000000000001
d31206,IB2+,755.276537301711,NaN,NaN,435
d31206,IB2A+,727.531676215033,NaN,NaN,NaN
d31206,IB3+,701.779011653906,NaN,NaN,NaN
d31206,IB3A+,677.70990248514,NaN,NaN,NaN
d31206,IB4+,656.552122245144,NaN,NaN,NaN
d31206,IB4A+,639.451050292806,NaN,NaN,NaN
d31206,IB4B+,621.500630600615,NaN,NaN,NaN
d31206,IB4C+,602.515916919915,NaN,NaN,NaN
d31206,IB5+,586.044619970636,NaN,NaN,NaN
d31206,IB6+,562.949888472012,NaN,NaN,NaN
d31206,IB7+,538.601559837495,NaN,NaN,NaN
d31206,IB8+,518.528667699264,NaN,NaN,NaN
d31206,IB9+,499.742154822881,NaN,NaN,NaN
d31206,IB10+,468.663262611363,NaN,NaN,NaN
d31206,IB11+,430.673460109097,NaN,NaN,2685
d31206,IB11A+,399.848329731582,NaN,NaN,1705
d31206,IB12+,368.446595350603,NaN,NaN,715
d31206,IB12A+,340.666595350603,NaN,NaN,705
d31206,IB13+,312.886595350603,NaN,NaN,720
d31206,IB13A+,285.106595350603,NaN,NaN,745
d31206,IB14+,257.326595350603,-19.9920599758625,61.1277899742126,760
d31206,IB15+,229.546595350603,-19.9923999905586,61.3792099356651,765
d31206,IB16+,201.766595350603,NaN,NaN,770
d31206,IB16A+,173.986595350603,NaN,NaN,780
d31206,IB17+,141.10058472554,-19.930449962616,62.1679049134254,795
d31206,IB18S+,103.065136990246,-19.7616999745369,62.5026449561119,815
d31206,IB19S+,69.8212652683242,-19.6114549636841,62.7935399413109,735
d31206,IB20S+,40.4959705830945,-19.7250749468803,63.0268949270248,590
d31206,IB21S+,19.4085773503411,-19.9871099591255,63.1791299581528,325
d31206,IB22S+,6.72102209556408,-20.1399099826813,63.2698699831963,NaN
d32107,1G+,1302.89943777813,NaN,NaN,NaN
d32107,2G+,1295.32049608051,NaN,NaN,NaN
d32107,3G+,1289.5190615426,NaN,NaN,NaN
d32107,4G+,1282.06093016324,-6.52308332920074,56.7328332662582,NaN
d32107,5G+,1272.9178431668,-6.67508332431316,56.7328332662582,NaN
d32107,6G+,1260.72706050488,-6.87574999034405,56.7341666221619,NaN
d32107,7G+,1248.01816957983,NaN,NaN,NaN
d32107,8G+,1237.86934301379,NaN,NaN,NaN
d32107,9G+,1227.72051644774,NaN,NaN,NaN
d32107,10G+,1217.54121292504,NaN,NaN,NaN
d32107,11G+,1207.20679717937,NaN,NaN,NaN
d32107,12G+,1196.69115049774,NaN,NaN,NaN
d32107,13G+,1186.15265230501,-8.08291666209698,56.7950832247734,105
d32107,14G+,1175.58696718581,-8.24799999594688,56.820749938488,110
d32107,T+,1164.60896896915,-8.41449998319149,56.8574166297913,115
d32107,15G+,1149.57371459129,-8.64124998450279,56.9150832891464,115
d32107,S+,1133.08441927928,-8.89183332026005,56.9748333096504,120
d32107,R+,1118.82460680132,-9.10908330976963,57.0249166488647,229.999999999998
d32107,Q+,1108.37380704328,NaN,NaN,335
d32107,Q1+,1101.72574213887,NaN,NaN,770
d32107,P+,1089.42707658295,-9.55641666054726,57.1231665611267,1205
d32107,O+,1068.9500750927,-9.87283332645893,57.1904165744781,1190
d32107,N+,1046.77417036539,-10.2148333191872,57.2664999365807,1175
d32107,M+,1026.80500794072,-10.5224999785423,57.3339166045189,980
d32107,L+,1011.24644495635,-10.7633333206177,57.3834999203682,680
d32107,K+,997.949349218572,-10.9759999960661,57.4242499470711,575
d32107,J+,983.859226148175,-11.2025833278894,57.4574166536331,655
d32107,I+,970.288862878406,-11.4237499982119,57.4744166135788,970
d32107,H+,954.295750175461,-11.6879166662693,57.4865832328796,1170
d32107,G+,932.842121461985,-12.0472499877214,57.4991666078568,1135
d32107,F+,909.356986908352,-12.4412499815226,57.5207499861717,1085
d32107,E+,890.849674734066,-12.751666650176,57.537666618824,665
d32107,D+,879.863313261289,-12.9325833171606,57.5453332662582,229.999999999999
d32107,C+,865.903377149661,-13.1620833128691,57.5575832724571,135
d32107,B+,846.952231455968,-13.4836666435003,57.5749999284744,105
d32107,A+,828.757970343109,-13.7666666507721,57.6236665844917,120
d32107,IB1+,806.770168481099,NaN,NaN,135
d32107,IB1A+,781.137312284704,NaN,NaN,285.000000000001
d32107,IB2+,755.276537301711,NaN,NaN,435
d32107,IB2A+,727.531676215033,NaN,NaN,545
d32107,IB3+,701.779011653906,NaN,NaN,655
d32107,IB3A+,677.70990248514,NaN,NaN,NaN
d32107,IB4+,656.552122245144,NaN,NaN,NaN
d32107,IB4A+,639.451050292806,NaN,NaN,NaN
d32107,IB4B+,621.500630600615,NaN,NaN,NaN
d32107,IB4C+,602.515916919915,NaN,NaN,NaN
d32107,IB5+,586.044619970636,-17.0903333127499,58.9149999022484,885
d32107,IB6+,562.949888472012,-17.4300833046436,59.0354166030884,935
d32107,IB7+,538.601559837495,-17.7814166247845,59.1625832915306,1265
d32107,IB8+,518.528667699264,-18.0561666190624,59.2694165706635,1700
d32107,IB9+,499.742154822881,-18.3202499449253,59.3686665892601,NaN
d32107,IB10+,468.663262611363,NaN,NaN,NaN
d32107,IB11+,430.673460109097,NaN,NaN,NaN
d32107,IB11A+,399.848329731582,NaN,NaN,NaN
d32107,IB12+,368.446595350603,NaN,NaN,NaN
d32107,IB12A+,340.666595350603,NaN,NaN,NaN
d32107,IB13+,312.886595350603,NaN,NaN,NaN
d32107,IB13A+,285.106595350603,NaN,NaN,NaN
d32107,IB14+,257.326595350603,NaN,NaN,NaN
d32107,IB15+,229.546595350603,NaN,NaN,NaN
d32107,IB16+,201.766595350603,NaN,NaN,755
d32107,IB16A+,173.986595350603,NaN,NaN,825
d32107,IB17+,141.10058472554,-19.912249982357,62.1674166321754,855
d32107,IB18S+,103.065136990246,-19.7491666376591,62.5005832910538,815
d32107,IB19S+,69.8212652683242,-19.6064999699593,62.7939166426659,685
d32107,IB20S+,40.4959705830945,-19.7309999763966,63.028416633606,585
d32107,IB21S+,19.4085773503411,-19.9907499849796,63.1764166355133,340
d32107,IB22S+,6.72102209556408,-20.1428333222866,63.2663332819939,NaN
d34009,1G+,1302.89943777813,NaN,NaN,NaN
d34009,2G+,1295.32049608051,NaN,NaN,NaN
d34009,3G+,1289.5190615426,NaN,NaN,NaN
d34009,4G+,1282.06093016324,NaN,NaN,NaN
d34009,5G+,1272.9178431668,NaN,NaN,NaN
d34009,6G+,1260.72706050488,NaN,NaN,NaN
d34009,7G+,1248.01816957983,NaN,NaN,NaN
d34009,8G+,1237.86934301379,NaN,NaN,NaN
d34009,9G+,1227.72051644774,NaN,NaN,NaN
d34009,10G+,1217.54121292504,NaN,NaN,NaN
d34009,11G+,1207.20679717937,NaN,NaN,NaN
d34009,12G+,1196.69115049774,NaN,NaN,NaN
d34009,13G+,1186.15265230501,NaN,NaN,NaN
d34009,14G+,1175.58696718581,NaN,NaN,NaN
d34009,T+,1164.60896896915,NaN,NaN,105
d34009,15G+,1149.57371459129,NaN,NaN,105
d34009,S+,1133.08441927928,-8.89017699658871,56.9713199138641,110
d34009,R+,1118.82460680132,-9.10550498962402,57.0248548984528,204.999999999999
d34009,Q+,1108.37380704328,NaN,NaN,295
d34009,Q1+,1101.72574213887,NaN,NaN,740
d34009,P+,1089.42707658295,-9.56326748430729,57.1278349161148,1185
d34009,O+,1068.9500750927,-9.8741584867239,57.1928899288177,1200
d34009,N+,1046.77417036539,-10.2161199748516,57.267774939537,1230
d34009,M+,1026.80500794072,-10.5253799855709,57.3336599469185,1010
d34009,L+,1011.24644495635,-10.7703299969435,57.3823549747467,680
d34009,K+,997.949349218572,-10.9757899940014,57.424369931221,585
d34009,J+,983.859226148175,-11.2022399902344,57.4583498835564,660
d34009,I+,970.288862878406,-11.426789984107,57.4746599197388,925
d34009,H+,954.295750175461,-11.6856699883938,57.4918949604034,1070
d34009,G+,932.842121461985,-12.0405099838972,57.5055349469185,1020
d34009,F+,909.356986908352,-12.4349029809237,57.5196719169617,1015
d34009,E+,890.849674734066,-12.7452839910984,57.5342189073563,655
d34009,D+,879.863313261289,-12.9265749901533,57.5463674068451,229.999999999999
d34009,C+,865.903377149661,-13.1643899828196,57.5613169074059,135
d34009,B+,846.952231455968,-13.4848744869232,57.5754309296608,105
d34009,A+,828.757970343109,-13.7678334861994,57.6252704262733,125
d34009,IB1+,806.770168481099,NaN,NaN,145
d34009,IB1A+,781.137312284704,NaN,NaN,290.000000000001
d34009,IB2+,755.276537301711,NaN,NaN,435
d34009,IB2A+,727.531676215033,NaN,NaN,540
d34009,IB3+,701.779011653906,NaN,NaN,645
d34009,IB3A+,677.70990248514,NaN,NaN,915
d34009,IB4+,656.552122245144,NaN,NaN,1190
d34009,IB4A+,639.451050292806,NaN,NaN,1175
d34009,IB4B+,621.500630600615,NaN,NaN,1155
d34009,IB4C+,602.515916919915,NaN,NaN,1020
d34009,IB5+,586.044619970636,-17.0937899649143,58.9162534475327,885
d34009,IB6+,562.949888472012,-17.4268019795418,59.0339594483376,935
d34009,IB7+,538.601559837495,-17.7764329612255,59.1627514362335,1265
d34009,IB8+,518.528667699264,-18.0572304725647,59.2685584425926,1700
d34009,IB9+,499.742154822881,-18.3229824900627,59.3645189404488,2135
d34009,IB10+,468.663262611363,-18.7690434753895,59.5336719155312,2555
d34009,IB11+,430.673460109097,-19.3412654697895,59.751876950264,2715
d34009,IB11A+,399.848329731582,-19.7906294763088,59.9265949726105,1750
d34009,IB12+,368.446595350603,NaN,NaN,790
d34009,IB12A+,340.666595350603,NaN,NaN,800
d34009,IB13+,312.886595350603,NaN,NaN,735
d34009,IB13A+,285.106595350603,NaN,NaN,640
d34009,IB14+,257.326595350603,-19.9971944689751,61.1235849261284,595
d34009,IB15+,229.546595350603,-19.9963269531727,61.3739119768143,635
d34009,IB16+,201.766595350603,NaN,NaN,690
d34009,IB16A+,173.986595350603,NaN,NaN,720
d34009,IB17+,141.10058472554,-19.9227184653282,62.166159927845,735
d34009,IB18S+,103.065136990246,-19.7549724578857,62.4986709356308,700
d34009,IB19S+,69.8212652683242,-19.6078174710274,62.7891694307327,605
d34009,IB20S+,40.4959705830945,-19.7332709729671,63.0233969092369,545
d34009,IB21S+,19.4085773503411,-19.9956754744053,63.1726104021072,330
d34009,IB22S+,6.72102209556408,-20.1471369862556,63.267030954361,NaN
d35110,1G+,1302.89943777813,-6.21154998987913,56.6763499379158,15
d35110,2G+,1295.32049608051,-6.32659999281168,56.6997999548912,40
d35110,3G+,1289.5190615426,-6.40679999440908,56.724249958992,65
d35110,4G+,1282.06093016324,-6.52389999479055,56.7329499721527,50.0000000000004
d35110,5G+,1272.9178431668,-6.67414999753237,56.7319499850273,35
d35110,6G+,1260.72706050488,-6.87434999644756,56.7307499647141,75
d35110,7G+,1248.01816957983,-7.08344998955727,56.7324999570847,135
d35110,8G+,1237.86934301379,-7.25094998627901,56.7350999712944,155
d35110,9G+,1227.72051644774,-7.41739998757839,56.7323499321938,104.999999999999
d35110,10G+,1217.54121292504,-7.58444999158382,56.7313998937607,50
d35110,11G+,1207.20679717937,-7.75344999134541,56.7520999312401,45
d35110,12G+,1196.69115049774,-7.9199999794364,56.7771999239922,74.9999999999993
d35110,13G+,1186.15265230501,-8.08599998056889,56.8006499409676,105
d35110,14G+,1175.58696718581,-8.24899998307228,56.8325999975204,105
d35110,T+,1164.60896896915,NaN,NaN,105
d35110,15G+,1149.57371459129,NaN,NaN,105
d35110,S+,1133.08441927928,-8.88809998333454,56.9735999107361,115
d35110,R+,1118.82460680132,-9.10344998538494,57.0243999361992,199.999999999999
d35110,Q+,1108.37380704328,NaN,NaN,275
d35110,Q1+,1101.72574213887,NaN,NaN,700
d35110,P+,1089.42707658295,-9.55254998803139,57.12399995327,1075
d35110,O+,1068.9500750927,-9.86844998598099,57.1913499236107,1025
d35110,N+,1046.77417036539,-10.2093999832869,57.2603999376297,1080
d35110,M+,1026.80500794072,-10.5256499797106,57.3239499330521,950
d35110,L+,1011.24644495635,-10.7736999839544,57.3772498965263,675
d35110,K+,997.949349218572,-10.9810999929905,57.4228498935699,585
d35110,J+,983.859226148175,-11.205299988389,57.4615998864174,665
d35110,I+,970.288862878406,-11.4283999800682,57.4756498932838,1005
d35110,H+,954.295750175461,-11.6906499713659,57.4887499213219,1240
d35110,G+,932.842121461985,-12.0447499752045,57.5080999135971,1185
d35110,F+,909.356986908352,-12.4557999819517,57.5171499252319,1090
d35110,E+,890.849674734066,-12.7713499814272,57.5323499441147,655
d35110,D+,879.863313261289,-12.935399979353,57.5501999258995,224.999999999999
d35110,C+,865.903377149661,-13.169199988246,57.55764991045,130
d35110,B+,846.952231455968,-13.4877499938011,57.5724499225616,95
d35110,A+,828.757970343109,-13.769449993968,57.6235999464989,110
d35110,IB1+,806.770168481099,NaN,NaN,125
d35110,IB1A+,781.137312284704,NaN,NaN,275.000000000001
d35110,IB2+,755.276537301711,NaN,NaN,425
d35110,IB2A+,727.531676215033,NaN,NaN,540
d35110,IB3+,701.779011653906,NaN,NaN,655
d35110,IB3A+,677.70990248514,NaN,NaN,920
d35110,IB4+,656.552122245144,NaN,NaN,1185
d35110,IB4A+,639.451050292806,NaN,NaN,1160
d35110,IB4B+,621.500630600615,NaN,NaN,1135
d35110,IB4C+,602.515916919915,NaN,NaN,1015
d35110,IB5+,586.044619970636,-17.104249984026,58.9182499647141,895
d35110,IB6+,562.949888472012,-17.4281499683857,59.0339499115944,940
d35110,IB7+,538.601559837495,-17.7767499685287,59.160649895668,1265
d35110,IB8+,518.528667699264,-18.0703499913216,59.267549932003,1715
d35110,IB9+,499.742154822881,-18.3356999754906,59.3685999512672,2150
d35110,IB10+,468.663262611363,-18.772549957037,59.5325999259949,2555
d35110,IB11+,430.673460109097,NaN,NaN,2695
d35110,IB11A+,399.848329731582,NaN,NaN,1655
d35110,IB12+,368.446595350603,-19.9998499751091,60.1307499408722,585
d35110,IB12A+,340.666595350603,-19.996249973774,60.3818998932838,545
d35110,IB13+,312.886595350603,-19.9979999661446,60.6265498995781,535
d35110,IB13A+,285.106595350603,-20.0090499520302,60.8748499155045,540
d35110,IB14+,257.326595350603,-20.0158999562263,61.1225998997688,565
d35110,IB15+,229.546595350603,-20.0157499611378,61.3727999329567,635
d35110,IB16+,201.766595350603,-20.0060499608517,61.626749932766,710
d35110,IB16A+,173.986595350603,-20.0109499692917,61.8731499314308,735
d35110,IB17+,141.10058472554,-19.9358499646187,62.1602499485016,755
d35110,IB18S+,103.065136990246,-19.7675999701023,62.4991499185562,740
d35110,IB19S+,69.8212652683242,-19.6126999855042,62.7903499603271,620
d35110,IB20S+,40.4959705830945,-19.7241999804974,63.0204999446869,535
d35110,IB21S+,19.4085773503411,-19.9879499673843,63.1727499365807,320
d35110,IB22S+,6.72102209556408,-20.1396999657154,63.2658499479294,NaN
d36511,1G+,1302.89943777813,-6.21260599046946,56.6770059466362,NaN
d36511,2G+,1295.32049608051,-6.32401899248362,56.7039999365807,NaN
d36511,3G+,1289.5190615426,-6.40661548823118,56.7266339659691,54.9999999999996
d36511,4G+,1282.06093016324,-6.52151799201965,56.7340519428253,NaN
d36511,5G+,1272.9178431668,-6.67075899243355,56.7347419261932,NaN
d36511,6G+,1260.72706050488,-6.87099698930979,56.7344944477081,NaN
d36511,7G+,1248.01816957983,-7.08158799260855,56.7340389490128,130
d36511,8G+,1237.86934301379,-7.25026399642229,56.7344119548798,145
d36511,9G+,1227.72051644774,-7.4177719950676,56.732156932354,NaN
d36511,10G+,1217.54121292504,NaN,NaN,NaN
d36511,11G+,1207.20679717937,NaN,NaN,NaN
d36511,12G+,1196.69115049774,NaN,NaN,NaN
d36511,13G+,1186.15265230501,NaN,NaN,NaN
d36511,14G+,1175.58696718581,NaN,NaN,NaN
d36511,T+,1164.60896896915,NaN,NaN,NaN
d36511,15G+,1149.57371459129,NaN,NaN,NaN
d36511,S+,1133.08441927928,-8.88514298200607,56.9761679172516,120
d36511,R+,1118.82460680132,-9.1034874767065,57.0271369218826,209.999999999999
d36511,Q+,1108.37380704328,NaN,NaN,295
d36511,Q1+,1101.72574213887,NaN,NaN,715
d36511,P+,1089.42707658295,-9.56092949211597,57.1279524564743,1085
d36511,O+,1068.9500750927,-9.8726029843092,57.1980214715004,1035
d36511,N+,1046.77417036539,-10.214002981782,57.2640719413757,1055
d36511,M+,1026.80500794072,-10.5312229841948,57.3225284218788,925
d36511,L+,1011.24644495635,-10.7744759917259,57.3773014545441,680
d36511,K+,997.949349218572,-10.9748319983482,57.4239069223404,585
d36511,J+,983.859226148175,-11.1946589946747,57.4593254327774,665
d36511,I+,970.288862878406,-11.4288249909878,57.4807589650154,920
d36511,H+,954.295750175461,-11.6975644826889,57.4926814436913,1070
d36511,G+,932.842121461985,-12.0445559769869,57.5012879371643,1020
d36511,F+,909.356986908352,-12.4400644898415,57.5195164084435,995
d36511,E+,890.849674734066,-12.7548534870148,57.5313544273376,640
d36511,D+,879.863313261289,-12.9343199729919,57.5415739417076,224.999999999999
d36511,C+,865.903377149661,-13.1671429723501,57.557329416275,130
d36511,B+,846.952231455968,-13.4835924804211,57.5739154219627,NaN
d36511,A+,828.757970343109,NaN,NaN,NaN
d36511,IB1+,806.770168481099,NaN,NaN,NaN
d36511,IB1A+,781.137312284704,NaN,NaN,NaN
d36511,IB2+,755.276537301711,NaN,NaN,425
d36511,IB2A+,727.531676215033,NaN,NaN,540
d36511,IB3+,701.779011653906,NaN,NaN,655
d36511,IB3A+,677.70990248514,NaN,NaN,920
d36511,IB4+,656.552122245144,NaN,NaN,1185
d36511,IB4A+,639.451050292806,NaN,NaN,1165
d36511,IB4B+,621.500630600615,NaN,NaN,1145
d36511,IB4C+,602.515916919915,NaN,NaN,1020
d36511,IB5+,586.044619970636,NaN,NaN,895
d36511,IB6+,562.949888472012,NaN,NaN,940
d36511,IB7+,538.601559837495,-17.7791044712067,59.1580924391747,1260
d36511,IB8+,518.528667699264,-18.0562299787998,59.2667194604874,1690
d36511,IB9+,499.742154822881,-18.3191639780998,59.3672234416008,2135
d36511,IB10+,468.663262611363,-18.7560019791126,59.5306339263916,2560
d36511,IB11+,430.673460109097,-19.329941958189,59.7458109259605,2715
d36511,IB11A+,399.848329731582,-19.7710924744606,59.9121934175491,1750
d36511,IB12+,368.446595350603,-19.9903214871883,60.1227648854256,710
d36511,IB12A+,340.666595350603,-19.9952129721642,60.3773128986359,655
d36511,IB13+,312.886595350603,-19.9987244606018,60.6255389451981,685
d36511,IB13A+,285.106595350603,-20.0039464533329,60.8764344453812,715
d36511,IB14+,257.326595350603,-20.00153195858,61.1262204051018,730
d36511,IB15+,229.546595350603,-19.9997304677963,61.3745899200439,755
d36511,IB16+,201.766595350603,-20.0067104697227,61.6223524212837,765
d36511,IB16A+,173.986595350603,-20.0069024562836,61.8715088963509,795
d36511,IB17+,141.10058472554,-19.9279959499836,62.1659494042397,770
d36511,IB18S+,103.065136990246,-19.7655129730701,62.5010504126549,715
d36511,IB19S+,69.8212652683242,-19.6164554655552,62.7932559251785,705
d36511,IB20S+,40.4959705830945,-19.7368154525757,63.027347445488,645
d36511,IB21S+,19.4085773503411,-19.9961689710617,63.1739964485168,355
d36511,IB22S+,6.72102209556408,-20.1476749777794,63.2664904594421,NaN
jc086,1G+,1302.89943777813,-6.20880090499998,56.67537827,15
jc086,2G+,1295.32049608051,-6.32547470500003,56.69621277,40
jc086,3G+,1289.5190615426,NaN,NaN,65
jc086,4G+,1282.06093016324,NaN,NaN,NaN
jc086,5G+,1272.9178431668,-6.67292527000001,56.73239978,NaN
jc086,6G+,1260.72706050488,-6.87498929499998,56.73333278,NaN
jc086,7G+,1248.01816957983,-7.08589410000002,56.733856,135
jc086,8G+,1237.86934301379,-7.25268743000004,56.73391319,155
jc086,9G+,1227.72051644774,-7.41679180000006,56.73339419,NaN
jc086,10G+,1217.54121292504,NaN,NaN,NaN
jc086,11G+,1207.20679717937,NaN,NaN,NaN
jc086,12G+,1196.69115049774,-7.91729714000002,56.77167513,NaN
jc086,13G+,1186.15265230501,-8.08271381500003,56.79632022,115
jc086,14G+,1175.58696718581,-8.24883643499999,56.82260032,115
jc086,T+,1164.60896896915,-8.41554617999998,56.85959942,115
jc086,15G+,1149.57371459129,-8.64066652500003,56.916175395,115
jc086,S+,1133.08441927928,-8.89136383499999,56.97481132,115
jc086,R+,1118.82460680132,-9.13581757999998,57.035009355,224.999999999998
jc086,Q+,1108.37380704328,-9.28997871499996,57.07419361,499.999999999994
jc086,Q1+,1101.72574213887,-9.36296543999998,57.090202185,910
jc086,P+,1089.42707658295,-9.56056868999997,57.12726406,1155
jc086,O+,1068.9500750927,-9.87627147000001,57.19247347,1160
jc086,N+,1046.77417036539,-10.219712465,57.26545603,1185
jc086,M+,1026.80500794072,-10.53049729,57.332154355,995
jc086,L+,1011.24644495635,-10.769223855,57.38280142,680
jc086,K+,997.949349218572,-10.97491146,57.4247405,575
jc086,J+,983.859226148175,-11.198907515,57.46029053,655
jc086,I+,970.288862878406,-11.423236315,57.47891665,880
jc086,H+,954.295750175461,-11.69027241,57.489337795,1025
jc086,G+,932.842121461985,-12.049943975,57.499955895,1065
jc086,F+,909.356986908352,-12.44200025,57.52060786,1100
jc086,E+,890.849674734066,-12.75031284,57.53731914,690
jc086,D+,879.863313261289,-12.93319831,57.54583633,219.999999999999
jc086,C+,865.903377149661,-13.16654814,57.55834652,125
jc086,B+,846.952231455968,-13.483856505,57.575166495,95
jc086,A+,828.757970343109,-13.76721648,57.62496409,110
jc086,IB1+,806.770168481099,NaN,NaN,125
jc086,IB1A+,781.137312284704,NaN,NaN,275.000000000001
jc086,IB2+,755.276537301711,NaN,NaN,425
jc086,IB2A+,727.531676215033,NaN,NaN,540
jc086,IB3+,701.779011653906,NaN,NaN,655
jc086,IB3A+,677.70990248514,NaN,NaN,NaN
jc086,IB4+,656.552122245144,NaN,NaN,NaN
jc086,IB4A+,639.451050292806,NaN,NaN,NaN
jc086,IB4B+,621.500630600615,NaN,NaN,NaN
jc086,IB4C+,602.515916919915,NaN,NaN,NaN
jc086,IB5+,586.044619970636,-17.09241375,58.916981565,885
jc086,IB6+,562.949888472012,-17.42475279,59.03343427,930
jc086,IB7+,538.601559837495,-17.77529947,59.15870264,1255
jc086,IB8+,518.528667699264,-18.059094515,59.27163142,1710
jc086,IB9+,499.742154822881,-18.32883077,59.37392542,2160
jc086,IB10+,468.663262611363,-18.77014072,59.5358934,2565
jc086,IB11+,430.673460109097,NaN,NaN,2695
jc086,IB11A+,399.848329731582,NaN,NaN,1715
jc086,IB12+,368.446595350603,NaN,NaN,710
jc086,IB12A+,340.666595350603,NaN,NaN,670
jc086,IB13+,312.886595350603,NaN,NaN,620
jc086,IB13A+,285.106595350603,NaN,NaN,585
jc086,IB14+,257.326595350603,-20.006459815,61.12877577,600
jc086,IB15+,229.546595350603,-20.0098244,61.377201495,615
jc086,IB16+,201.766595350603,-20.00295102,61.6257059,650
jc086,IB16A+,173.986595350603,-20.001080425,61.876447195,710
jc086,IB17+,141.10058472554,-19.917879305,62.166199575,730
jc086,IB18S+,103.065136990246,-19.75031835,62.50060538,715
jc086,IB19S+,69.8212652683242,-19.608535925,62.7923555,645
jc086,IB20S+,40.4959705830945,-19.73350502,63.025492055,540
jc086,IB21S+,19.4085773503411,-19.991958905,63.175406055,NaN
jc086,IB22S+,6.72102209556408,NaN,NaN,NaN
jr302,1G+,1302.89943777813,-6.20812999999998,56.67494,NaN
jr302,2G+,1295.32049608051,-6.32497750000005,56.69546,NaN
jr302,3G+,1289.5190615426,-6.40839749999998,56.720475,65
jr302,4G+,1282.06093016324,-6.52427,56.733015,50.0000000000004
jr302,5G+,1272.9178431668,-6.67408499999999,56.732895,35
jr302,6G+,1260.72706050488,-6.87515250000001,56.732885,75
jr302,7G+,1248.01816957983,-7.08367250000003,56.732955,130
jr302,8G+,1237.86934301379,-7.24997500000001,56.73289,145
jr302,9G+,1227.72051644774,-7.41630499999997,56.73284,99.999999999999
jr302,10G+,1217.54121292504,-7.58347000000003,56.73265,50
jr302,11G+,1207.20679717937,-7.75011500000005,56.74504,45
jr302,12G+,1196.69115049774,-7.91638,56.77034,74.9999999999993
jr302,13G+,1186.15265230501,-8.08348000000001,56.795465,105
jr302,14G+,1175.58696718581,-8.24996249999998,56.822545,110
